TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00971,C0023,P017,2024-06-22 21:26:26,1,469.77,469.77,Nicholas Cain,Europe,2022-03-04,ActiveWear Textbook,Books,469.77
T00072,C0167,P048,2024-05-23 19:17:40,3,1249.2,416.4,Brandy Welch,Europe,2024-01-27,TechPro Cookbook,Books,416.4
T00280,C0175,P048,2024-05-09 17:38:43,2,832.8,416.4,Matthew Johnson,Asia,2022-04-16,TechPro Cookbook,Books,416.4
T00298,C0042,P048,2024-11-09 20:42:09,1,416.4,416.4,Heather Riley,North America,2023-03-15,TechPro Cookbook,Books,416.4
T00322,C0099,P048,2024-02-17 04:23:02,3,1249.2,416.4,Rodney Eaton,South America,2023-01-29,TechPro Cookbook,Books,416.4
T00357,C0147,P048,2024-11-15 23:35:14,1,416.4,416.4,Hunter Fuller,South America,2022-05-16,TechPro Cookbook,Books,416.4
T00371,C0155,P048,2024-05-15 23:20:02,4,1665.6,416.4,Michelle Brown,South America,2023-03-23,TechPro Cookbook,Books,416.4
T00548,C0185,P048,2024-01-06 22:00:35,3,1249.2,416.4,Kathleen Logan,North America,2023-10-17,TechPro Cookbook,Books,416.4
T00550,C0154,P048,2024-04-24 05:30:39,3,1249.2,416.4,Robert Sharp,North America,2024-10-27,TechPro Cookbook,Books,416.4
T00608,C0025,P048,2024-06-13 22:53:33,2,832.8,416.4,Gregory Odom,South America,2022-07-04,TechPro Cookbook,Books,416.4
T00657,C0100,P048,2024-08-04 15:35:01,1,416.4,416.4,Clinton Gomez,Europe,2023-03-16,TechPro Cookbook,Books,416.4
T00771,C0200,P048,2024-09-10 09:50:48,4,1665.6,416.4,Kelly Cross,Asia,2023-06-11,TechPro Cookbook,Books,416.4
T00786,C0174,P048,2024-08-07 22:11:19,4,1665.6,416.4,Tracy Steele,South America,2022-11-03,TechPro Cookbook,Books,416.4
T00811,C0141,P048,2024-06-03 23:59:14,4,1665.6,416.4,Paul Parsons,Europe,2023-02-23,TechPro Cookbook,Books,416.4
T00844,C0118,P048,2024-12-18 04:17:20,4,1665.6,416.4,Jacob Holt,South America,2022-01-22,TechPro Cookbook,Books,416.4
T00950,C0068,P048,2024-02-28 16:08:32,4,1665.6,416.4,Mark Cox,North America,2023-04-04,TechPro Cookbook,Books,416.4
T00073,C0183,P052,2024-11-13 14:33:38,2,709.62,354.81,Kimberly Johnson,North America,2024-01-23,SoundWave Jacket,Clothing,354.81
T00101,C0008,P052,2024-09-16 22:10:13,4,1419.24,354.81,David Li,North America,2024-01-13,SoundWave Jacket,Clothing,354.81
T00351,C0169,P052,2024-12-03 17:26:43,4,1419.24,354.81,Jennifer Shaw,South America,2023-04-13,SoundWave Jacket,Clothing,354.81
T00460,C0099,P052,2024-05-02 00:25:40,2,709.62,354.81,Rodney Eaton,South America,2023-01-29,SoundWave Jacket,Clothing,354.81
T00988,C0165,P052,2024-09-06 06:43:42,4,1419.24,354.81,Juan Mcdaniel,South America,2022-04-09,SoundWave Jacket,Clothing,354.81
T00076,C0141,P065,2024-09-23 20:32:31,3,1282.83,427.61,Paul Parsons,Europe,2023-02-23,BookWorld Sweater,Clothing,427.61
T00110,C0084,P065,2024-08-13 10:30:05,2,855.22,427.61,Belinda Garner,Asia,2024-09-17,BookWorld Sweater,Clothing,427.61
T00139,C0118,P065,2024-04-13 02:29:41,1,427.61,427.61,Jacob Holt,South America,2022-01-22,BookWorld Sweater,Clothing,427.61
T00288,C0049,P065,2024-01-22 14:14:26,1,427.61,427.61,Jason Yates,North America,2024-09-18,BookWorld Sweater,Clothing,427.61
T00306,C0021,P065,2024-06-27 23:39:15,3,1282.83,427.61,Robert Blanchard,Asia,2023-04-17,BookWorld Sweater,Clothing,427.61
T00383,C0048,P065,2024-11-22 19:56:10,2,855.22,427.61,Matthew Park,South America,2024-11-07,BookWorld Sweater,Clothing,427.61
T00540,C0034,P065,2024-05-08 21:17:10,2,855.22,427.61,Dalton Perez,North America,2023-09-27,BookWorld Sweater,Clothing,427.61
T00569,C0107,P065,2024-10-22 12:54:23,3,1282.83,427.61,Dana Cantrell,South America,2023-02-07,BookWorld Sweater,Clothing,427.61
T00585,C0056,P065,2024-01-31 08:26:51,2,855.22,427.61,Erika Fernandez,Asia,2024-04-12,BookWorld Sweater,Clothing,427.61
T00888,C0055,P065,2024-05-24 09:36:07,2,855.22,427.61,Lauren Williams,North America,2024-11-11,BookWorld Sweater,Clothing,427.61
T00892,C0022,P065,2024-04-06 10:33:06,4,1710.44,427.61,Teresa Esparza,Asia,2023-10-27,BookWorld Sweater,Clothing,427.61
T00077,C0192,P063,2024-06-15 17:12:53,3,100.77,33.59,Sarah Arias,South America,2022-09-15,TechPro Novel,Books,33.59
T00104,C0174,P063,2024-01-12 03:22:30,3,100.77,33.59,Tracy Steele,South America,2022-11-03,TechPro Novel,Books,33.59
T00216,C0193,P063,2024-03-22 19:50:03,3,100.77,33.59,Douglas Torres,Asia,2023-02-03,TechPro Novel,Books,33.59
T00353,C0012,P063,2024-10-22 21:55:48,1,33.59,33.59,Kevin May,South America,2024-08-07,TechPro Novel,Books,33.59
T00378,C0175,P063,2024-08-03 22:08:12,3,100.77,33.59,Matthew Johnson,Asia,2022-04-16,TechPro Novel,Books,33.59
T00413,C0021,P063,2024-01-24 18:23:07,3,100.77,33.59,Robert Blanchard,Asia,2023-04-17,TechPro Novel,Books,33.59
T00459,C0075,P063,2024-01-17 01:36:03,4,134.36,33.59,Misty Higgins,Europe,2023-05-01,TechPro Novel,Books,33.59
T00760,C0090,P063,2024-01-03 18:25:39,1,33.59,33.59,Charles Hamilton,Asia,2023-10-17,TechPro Novel,Books,33.59
T00853,C0098,P063,2024-12-23 18:36:04,4,134.36,33.59,Laura Gilbert,North America,2024-10-21,TechPro Novel,Books,33.59
T00078,C0011,P089,2024-03-23 02:59:36,3,662.73,220.91,Bryan Mathews,South America,2022-12-12,HomeSense Bluetooth Speaker,Electronics,220.91
T00153,C0094,P089,2024-11-05 07:32:47,3,662.73,220.91,Emily Trevino,North America,2023-09-16,HomeSense Bluetooth Speaker,Electronics,220.91
T00245,C0120,P089,2024-04-28 20:01:47,4,883.64,220.91,Francisco Diaz,South America,2023-01-13,HomeSense Bluetooth Speaker,Electronics,220.91
T00291,C0109,P089,2024-01-27 06:14:19,2,441.82,220.91,Abigail Jones,North America,2022-05-09,HomeSense Bluetooth Speaker,Electronics,220.91
T00390,C0113,P089,2024-02-04 07:33:04,4,883.64,220.91,Joseph Ortiz Jr.,South America,2022-06-17,HomeSense Bluetooth Speaker,Electronics,220.91
T00773,C0068,P089,2024-12-08 14:38:23,3,662.73,220.91,Mark Cox,North America,2023-04-04,HomeSense Bluetooth Speaker,Electronics,220.91
T00883,C0170,P089,2024-05-10 03:22:49,4,883.64,220.91,Logan Harris,Europe,2023-09-13,HomeSense Bluetooth Speaker,Electronics,220.91
T00082,C0127,P088,2024-08-25 05:43:29,1,263.55,263.55,Kathryn Stevens,Europe,2024-04-04,SoundWave Headphones,Electronics,263.55
T00130,C0191,P088,2024-08-15 13:06:00,1,263.55,263.55,Samantha Gibson DVM,South America,2024-04-07,SoundWave Headphones,Electronics,263.55
T00424,C0114,P088,2024-09-23 04:35:24,4,1054.2,263.55,Benjamin Anderson,Europe,2024-11-18,SoundWave Headphones,Electronics,263.55
T00461,C0072,P088,2024-09-17 03:59:29,1,263.55,263.55,Sarah Scott,North America,2024-07-24,SoundWave Headphones,Electronics,263.55
T00556,C0050,P088,2024-11-17 17:56:48,3,790.65,263.55,Ryan Davis,North America,2024-03-02,SoundWave Headphones,Electronics,263.55
T00751,C0096,P088,2024-03-11 17:07:12,2,527.1,263.55,Benjamin Mcclure,South America,2022-11-18,SoundWave Headphones,Electronics,263.55
T00954,C0179,P088,2024-10-10 04:15:26,4,1054.2,263.55,Donald Miller,Europe,2022-10-16,SoundWave Headphones,Electronics,263.55
T00985,C0068,P088,2024-07-30 21:37:27,2,527.1,263.55,Mark Cox,North America,2023-04-04,SoundWave Headphones,Electronics,263.55
T00083,C0046,P066,2024-04-08 10:34:10,4,1348.88,337.22,Beth Cardenas,North America,2024-10-23,SoundWave Textbook,Books,337.22
T00195,C0023,P066,2024-11-02 10:20:14,1,337.22,337.22,Nicholas Cain,Europe,2022-03-04,SoundWave Textbook,Books,337.22
T00225,C0126,P066,2024-06-20 04:11:50,3,1011.66,337.22,Caitlin Brown,South America,2024-02-20,SoundWave Textbook,Books,337.22
T00267,C0037,P066,2024-06-30 00:11:05,3,1011.66,337.22,Linda Smith,Europe,2023-02-04,SoundWave Textbook,Books,337.22
T00505,C0147,P066,2024-07-29 19:28:48,2,674.44,337.22,Hunter Fuller,South America,2022-05-16,SoundWave Textbook,Books,337.22
T00596,C0175,P066,2024-09-30 11:36:49,1,337.22,337.22,Matthew Johnson,Asia,2022-04-16,SoundWave Textbook,Books,337.22
T00609,C0094,P066,2024-03-19 01:04:53,1,337.22,337.22,Emily Trevino,North America,2023-09-16,SoundWave Textbook,Books,337.22
T00623,C0146,P066,2024-07-12 10:03:14,3,1011.66,337.22,Brittany Harvey,Asia,2024-09-04,SoundWave Textbook,Books,337.22
T00838,C0101,P066,2024-07-24 17:40:37,1,337.22,337.22,Kelsey Roberts,Asia,2023-09-30,SoundWave Textbook,Books,337.22
T00921,C0017,P066,2024-12-01 22:55:38,4,1348.88,337.22,Jennifer King,Europe,2023-12-05,SoundWave Textbook,Books,337.22
T00924,C0116,P066,2024-04-02 00:16:13,1,337.22,337.22,James Martinez,North America,2024-09-11,SoundWave Textbook,Books,337.22
T00084,C0045,P015,2024-08-02 13:45:45,4,635.72,158.93,Michael Williams,Asia,2022-02-25,HomeSense Headphones,Electronics,158.93
T00114,C0068,P015,2024-05-28 18:07:55,1,158.93,158.93,Mark Cox,North America,2023-04-04,HomeSense Headphones,Electronics,158.93
T00333,C0101,P015,2024-12-28 11:00:00,3,476.79,158.93,Kelsey Roberts,Asia,2023-09-30,HomeSense Headphones,Electronics,158.93
T00526,C0156,P015,2024-01-01 16:46:56,4,635.72,158.93,William Adams,North America,2023-08-19,HomeSense Headphones,Electronics,158.93
T00599,C0013,P015,2024-08-15 20:46:42,1,158.93,158.93,Lauren Buchanan,South America,2024-05-19,HomeSense Headphones,Electronics,158.93
T00801,C0021,P015,2024-02-06 03:27:17,1,158.93,158.93,Robert Blanchard,Asia,2023-04-17,HomeSense Headphones,Electronics,158.93
T00893,C0101,P015,2024-03-24 16:37:25,1,158.93,158.93,Kelsey Roberts,Asia,2023-09-30,HomeSense Headphones,Electronics,158.93
T00989,C0129,P015,2024-05-28 14:48:17,3,476.79,158.93,Marcus Livingston,South America,2024-04-14,HomeSense Headphones,Electronics,158.93
T00088,C0019,P001,2024-01-30 17:23:03,2,338.6,169.3,Brandon Rodriguez,Europe,2023-01-12,ActiveWear Biography,Books,169.3
T00314,C0024,P001,2024-09-24 17:15:16,4,677.2,169.3,Michele Cooley,North America,2024-02-05,ActiveWear Biography,Books,169.3
T00428,C0071,P001,2024-08-02 08:13:23,2,338.6,169.3,Taylor Murphy,South America,2022-07-01,ActiveWear Biography,Books,169.3
T00433,C0036,P001,2024-05-05 05:01:18,2,338.6,169.3,Brian Aguilar DDS,North America,2024-07-06,ActiveWear Biography,Books,169.3
T00449,C0191,P001,2024-12-12 12:17:38,1,169.3,169.3,Samantha Gibson DVM,South America,2024-04-07,ActiveWear Biography,Books,169.3
T00545,C0105,P001,2024-06-24 10:10:17,2,338.6,169.3,Ryan Hampton,Europe,2024-11-11,ActiveWear Biography,Books,169.3
T00732,C0045,P001,2024-08-13 10:42:48,2,338.6,169.3,Michael Williams,Asia,2022-02-25,ActiveWear Biography,Books,169.3
T00758,C0017,P001,2024-05-28 14:47:15,3,507.9,169.3,Jennifer King,Europe,2023-12-05,ActiveWear Biography,Books,169.3
T00095,C0189,P093,2024-09-13 18:57:35,2,609.88,304.94,Sherri Dixon,North America,2024-01-22,TechPro Vase,Home Decor,304.94
T00211,C0007,P093,2024-03-29 14:35:12,4,1219.76,304.94,Paul Graves,Asia,2022-06-18,TechPro Vase,Home Decor,304.94
T00335,C0118,P093,2024-04-06 09:26:36,2,609.88,304.94,Jacob Holt,South America,2022-01-22,TechPro Vase,Home Decor,304.94
T00547,C0079,P093,2024-07-30 23:32:12,4,1219.76,304.94,Brian Murillo,North America,2022-02-02,TechPro Vase,Home Decor,304.94
T00586,C0179,P093,2024-08-31 22:33:10,1,304.94,304.94,Donald Miller,Europe,2022-10-16,TechPro Vase,Home Decor,304.94
T00629,C0100,P093,2024-04-06 10:30:48,1,304.94,304.94,Clinton Gomez,Europe,2023-03-16,TechPro Vase,Home Decor,304.94
T00630,C0031,P093,2024-10-08 23:58:14,2,609.88,304.94,Tina Miller,South America,2024-04-11,TechPro Vase,Home Decor,304.94
T00899,C0141,P093,2024-04-30 17:03:34,1,304.94,304.94,Paul Parsons,Europe,2023-02-23,TechPro Vase,Home Decor,304.94
T00096,C0161,P073,2024-03-23 00:07:54,3,80.97,26.99,Jessica Warren,Asia,2022-03-14,ComfortLiving Laptop,Electronics,26.99
T00277,C0029,P073,2024-10-01 17:22:05,4,107.96,26.99,Erin Manning,North America,2022-04-16,ComfortLiving Laptop,Electronics,26.99
T00317,C0111,P073,2024-06-19 15:07:10,4,107.96,26.99,Roger David,Europe,2024-11-13,ComfortLiving Laptop,Electronics,26.99
T00336,C0147,P073,2024-11-16 15:45:25,3,80.97,26.99,Hunter Fuller,South America,2022-05-16,ComfortLiving Laptop,Electronics,26.99
T00388,C0081,P073,2024-04-11 01:44:41,1,26.99,26.99,Kimberly Turner,Europe,2024-02-24,ComfortLiving Laptop,Electronics,26.99
T00494,C0055,P073,2024-10-01 04:39:43,2,53.98,26.99,Lauren Williams,North America,2024-11-11,ComfortLiving Laptop,Electronics,26.99
T00519,C0054,P073,2024-06-02 10:00:57,2,53.98,26.99,Bruce Rhodes,Asia,2024-09-29,ComfortLiving Laptop,Electronics,26.99
T00583,C0198,P073,2024-10-04 18:31:12,1,26.99,26.99,Rebecca Ray,Europe,2022-02-27,ComfortLiving Laptop,Electronics,26.99
T00661,C0049,P073,2024-05-25 20:16:42,2,53.98,26.99,Jason Yates,North America,2024-09-18,ComfortLiving Laptop,Electronics,26.99
T00955,C0149,P073,2024-08-29 14:05:41,2,53.98,26.99,Tina Wilson,Europe,2023-01-21,ComfortLiving Laptop,Electronics,26.99
T00099,C0103,P006,2024-09-30 23:30:02,1,121.32,121.32,Jennifer Munoz,Europe,2022-05-15,ActiveWear Rug,Home Decor,121.32
T00134,C0051,P006,2024-01-03 04:06:49,2,242.64,121.32,Nicholas Ellis,Europe,2023-12-21,ActiveWear Rug,Home Decor,121.32
T00143,C0003,P006,2024-06-16 05:24:04,3,363.96,121.32,Michael Rivera,South America,2024-03-07,ActiveWear Rug,Home Decor,121.32
T00181,C0181,P006,2024-07-21 03:18:31,4,485.28,121.32,Alexander Barker,South America,2023-11-16,ActiveWear Rug,Home Decor,121.32
T00226,C0139,P006,2024-10-02 16:46:50,2,242.64,121.32,Ricky Gutierrez,North America,2022-03-14,ActiveWear Rug,Home Decor,121.32
T00273,C0134,P006,2024-04-14 11:32:12,4,485.28,121.32,Theresa Gonzalez,Asia,2022-02-19,ActiveWear Rug,Home Decor,121.32
T00321,C0017,P006,2024-06-20 04:13:03,3,363.96,121.32,Jennifer King,Europe,2023-12-05,ActiveWear Rug,Home Decor,121.32
T00389,C0081,P006,2024-01-20 04:23:56,3,363.96,121.32,Kimberly Turner,Europe,2024-02-24,ActiveWear Rug,Home Decor,121.32
T00478,C0124,P006,2024-04-12 12:07:07,4,485.28,121.32,Lindsay Perez,Europe,2024-08-26,ActiveWear Rug,Home Decor,121.32
T00506,C0053,P006,2024-09-18 23:31:26,1,121.32,121.32,Albert Burke,Europe,2022-06-18,ActiveWear Rug,Home Decor,121.32
T00613,C0037,P006,2024-09-30 18:17:00,3,363.96,121.32,Linda Smith,Europe,2023-02-04,ActiveWear Rug,Home Decor,121.32
T00679,C0138,P006,2024-09-06 20:35:41,4,485.28,121.32,Cynthia Clayton,Asia,2024-11-01,ActiveWear Rug,Home Decor,121.32
T00772,C0104,P006,2024-06-16 21:51:16,2,242.64,121.32,Laura Bennett,South America,2022-02-10,ActiveWear Rug,Home Decor,121.32
T00108,C0177,P055,2024-11-04 03:30:07,1,128.53,128.53,Julia Kelly,Asia,2024-06-01,BookWorld Biography,Books,128.53
T00255,C0107,P055,2024-02-27 16:51:17,4,514.12,128.53,Dana Cantrell,South America,2023-02-07,BookWorld Biography,Books,128.53
T00429,C0030,P055,2024-12-15 01:23:26,3,385.59,128.53,Mark Brock,North America,2024-01-30,BookWorld Biography,Books,128.53
T00463,C0142,P055,2024-05-25 22:37:50,2,257.06,128.53,Nicole Long DVM,Asia,2024-02-08,BookWorld Biography,Books,128.53
T00466,C0034,P055,2024-10-23 16:57:26,4,514.12,128.53,Dalton Perez,North America,2023-09-27,BookWorld Biography,Books,128.53
T00639,C0109,P055,2024-03-12 03:33:00,3,385.59,128.53,Abigail Jones,North America,2022-05-09,BookWorld Biography,Books,128.53
T00822,C0011,P055,2024-05-08 18:21:34,3,385.59,128.53,Bryan Mathews,South America,2022-12-12,BookWorld Biography,Books,128.53
T00850,C0029,P055,2024-03-03 06:11:38,2,257.06,128.53,Erin Manning,North America,2022-04-16,BookWorld Biography,Books,128.53
T00872,C0088,P055,2024-06-02 13:27:11,1,128.53,128.53,Carlos Murray,Asia,2023-05-14,BookWorld Biography,Books,128.53
T00941,C0041,P055,2024-07-20 10:39:52,1,128.53,128.53,Lindsey Deleon,Europe,2023-12-27,BookWorld Biography,Books,128.53
T00109,C0175,P064,2024-11-20 09:53:42,4,1809.68,452.42,Matthew Johnson,Asia,2022-04-16,HomeSense Running Shoes,Clothing,452.42
T00145,C0198,P064,2024-09-29 16:14:59,2,904.84,452.42,Rebecca Ray,Europe,2022-02-27,HomeSense Running Shoes,Clothing,452.42
T00552,C0096,P064,2024-12-11 17:46:24,4,1809.68,452.42,Benjamin Mcclure,South America,2022-11-18,HomeSense Running Shoes,Clothing,452.42
T00628,C0141,P064,2024-08-19 00:45:26,1,452.42,452.42,Paul Parsons,Europe,2023-02-23,HomeSense Running Shoes,Clothing,452.42
T00636,C0054,P064,2024-01-28 04:32:55,3,1357.26,452.42,Bruce Rhodes,Asia,2024-09-29,HomeSense Running Shoes,Clothing,452.42
T00671,C0013,P064,2024-08-23 09:19:16,1,452.42,452.42,Lauren Buchanan,South America,2024-05-19,HomeSense Running Shoes,Clothing,452.42
T00688,C0116,P064,2024-05-22 04:00:43,1,452.42,452.42,James Martinez,North America,2024-09-11,HomeSense Running Shoes,Clothing,452.42
T00889,C0200,P064,2024-10-03 04:33:16,3,1357.26,452.42,Kelly Cross,Asia,2023-06-11,HomeSense Running Shoes,Clothing,452.42
T00972,C0106,P064,2024-11-01 06:54:57,3,1357.26,452.42,Amanda Mcguire,Asia,2022-09-22,HomeSense Running Shoes,Clothing,452.42
T00999,C0024,P064,2024-02-24 12:09:53,1,452.42,452.42,Michele Cooley,North America,2024-02-05,HomeSense Running Shoes,Clothing,452.42
T00113,C0194,P090,2024-08-26 15:16:49,1,165.3,165.3,Stacy Cook,North America,2024-05-04,ComfortLiving Biography,Books,165.3
T00220,C0157,P090,2024-06-21 15:09:45,1,165.3,165.3,Miguel Wong,North America,2024-01-30,ComfortLiving Biography,Books,165.3
T00234,C0176,P090,2024-07-07 23:53:12,4,661.2,165.3,Nicole Booth,North America,2022-03-23,ComfortLiving Biography,Books,165.3
T00689,C0024,P090,2024-05-30 00:00:01,2,330.6,165.3,Michele Cooley,North America,2024-02-05,ComfortLiving Biography,Books,165.3
T00716,C0055,P090,2024-04-02 02:03:25,2,330.6,165.3,Lauren Williams,North America,2024-11-11,ComfortLiving Biography,Books,165.3
T00720,C0126,P090,2024-01-08 11:31:27,1,165.3,165.3,Caitlin Brown,South America,2024-02-20,ComfortLiving Biography,Books,165.3
T00917,C0113,P090,2024-01-18 09:04:29,2,330.6,165.3,Joseph Ortiz Jr.,South America,2022-06-17,ComfortLiving Biography,Books,165.3
T00937,C0116,P090,2024-10-30 08:16:03,1,165.3,165.3,James Martinez,North America,2024-09-11,ComfortLiving Biography,Books,165.3
T00119,C0147,P018,2024-03-13 02:57:13,1,436.89,436.89,Hunter Fuller,South America,2022-05-16,ComfortLiving Mystery Book,Books,436.89
T00411,C0064,P018,2024-02-06 15:02:30,4,1747.56,436.89,Martha Montgomery,Europe,2023-10-22,ComfortLiving Mystery Book,Books,436.89
T00507,C0019,P018,2024-05-28 00:57:27,1,436.89,436.89,Brandon Rodriguez,Europe,2023-01-12,ComfortLiving Mystery Book,Books,436.89
T00606,C0196,P018,2024-08-06 14:37:15,3,1310.67,436.89,Laura Watts,Europe,2022-06-07,ComfortLiving Mystery Book,Books,436.89
T00722,C0016,P018,2024-07-31 05:19:54,4,1747.56,436.89,Emily Woods,North America,2024-01-03,ComfortLiving Mystery Book,Books,436.89
T00779,C0052,P018,2024-08-29 18:52:57,3,1310.67,436.89,Stanley Aguirre,South America,2024-02-20,ComfortLiving Mystery Book,Books,436.89
T00870,C0187,P018,2024-05-02 14:16:38,4,1747.56,436.89,Kayla Kelly,South America,2024-08-02,ComfortLiving Mystery Book,Books,436.89
T00120,C0156,P083,2024-02-27 16:09:00,1,455.72,455.72,William Adams,North America,2023-08-19,ActiveWear Smartwatch,Electronics,455.72
T00133,C0194,P083,2024-09-26 23:48:07,3,1367.16,455.72,Stacy Cook,North America,2024-05-04,ActiveWear Smartwatch,Electronics,455.72
T00138,C0051,P083,2024-04-26 22:10:35,4,1822.88,455.72,Nicholas Ellis,Europe,2023-12-21,ActiveWear Smartwatch,Electronics,455.72
T00168,C0023,P083,2024-09-26 17:22:30,3,1367.16,455.72,Nicholas Cain,Europe,2022-03-04,ActiveWear Smartwatch,Electronics,455.72
T00289,C0141,P083,2024-12-03 21:22:02,3,1367.16,455.72,Paul Parsons,Europe,2023-02-23,ActiveWear Smartwatch,Electronics,455.72
T00313,C0191,P083,2024-04-23 06:38:57,1,455.72,455.72,Samantha Gibson DVM,South America,2024-04-07,ActiveWear Smartwatch,Electronics,455.72
T00445,C0001,P083,2024-05-07 03:11:44,2,911.44,455.72,Lawrence Carroll,South America,2022-07-10,ActiveWear Smartwatch,Electronics,455.72
T00594,C0183,P083,2024-10-29 22:39:18,3,1367.16,455.72,Kimberly Johnson,North America,2024-01-23,ActiveWear Smartwatch,Electronics,455.72
T00632,C0016,P083,2024-07-11 12:42:08,1,455.72,455.72,Emily Woods,North America,2024-01-03,ActiveWear Smartwatch,Electronics,455.72
T00670,C0046,P083,2024-08-03 21:42:27,2,911.44,455.72,Beth Cardenas,North America,2024-10-23,ActiveWear Smartwatch,Electronics,455.72
T00831,C0184,P083,2024-05-19 18:25:44,2,911.44,455.72,Tina Jacobs,South America,2022-05-13,ActiveWear Smartwatch,Electronics,455.72
T00845,C0154,P083,2023-12-31 15:44:04,2,911.44,455.72,Robert Sharp,North America,2024-10-27,ActiveWear Smartwatch,Electronics,455.72
T00887,C0066,P083,2024-08-28 20:52:33,3,1367.16,455.72,Catherine White,Europe,2024-11-15,ActiveWear Smartwatch,Electronics,455.72
T00121,C0168,P043,2024-10-23 06:09:51,4,1617.6,404.4,Karen Clements MD,South America,2022-12-13,SoundWave Novel,Books,404.4
T00151,C0131,P043,2024-12-19 17:58:21,2,808.8,404.4,Scott Wilson,North America,2022-06-05,SoundWave Novel,Books,404.4
T00254,C0174,P043,2024-06-30 15:44:26,2,808.8,404.4,Tracy Steele,South America,2022-11-03,SoundWave Novel,Books,404.4
T00342,C0054,P043,2024-01-24 16:03:16,3,1213.2,404.4,Bruce Rhodes,Asia,2024-09-29,SoundWave Novel,Books,404.4
T00356,C0115,P043,2024-12-22 17:19:08,4,1617.6,404.4,Joshua Hamilton,Asia,2024-11-11,SoundWave Novel,Books,404.4
T00572,C0155,P043,2024-09-21 21:57:20,2,808.8,404.4,Michelle Brown,South America,2023-03-23,SoundWave Novel,Books,404.4
T00790,C0084,P043,2024-08-13 23:52:47,1,404.4,404.4,Belinda Garner,Asia,2024-09-17,SoundWave Novel,Books,404.4
T00837,C0139,P043,2024-09-20 04:55:33,2,808.8,404.4,Ricky Gutierrez,North America,2022-03-14,SoundWave Novel,Books,404.4
T00841,C0019,P043,2024-07-01 13:07:47,1,404.4,404.4,Brandon Rodriguez,Europe,2023-01-12,SoundWave Novel,Books,404.4
T00907,C0160,P043,2024-02-15 17:18:56,4,1617.6,404.4,Jodi Cook,North America,2022-04-05,SoundWave Novel,Books,404.4
T00931,C0114,P043,2024-09-04 22:08:05,4,1617.6,404.4,Benjamin Anderson,Europe,2024-11-18,SoundWave Novel,Books,404.4
T00122,C0084,P035,2024-09-12 13:59:35,2,61.18,30.59,Belinda Garner,Asia,2024-09-17,ActiveWear T-Shirt,Clothing,30.59
T00246,C0088,P035,2024-12-05 01:12:30,3,91.77,30.59,Carlos Murray,Asia,2023-05-14,ActiveWear T-Shirt,Clothing,30.59
T00329,C0008,P035,2024-12-17 04:05:00,4,122.36,30.59,David Li,North America,2024-01-13,ActiveWear T-Shirt,Clothing,30.59
T00446,C0164,P035,2024-02-25 03:48:50,2,61.18,30.59,Morgan Perez,Europe,2023-06-01,ActiveWear T-Shirt,Clothing,30.59
T00479,C0144,P035,2024-04-27 20:02:17,4,122.36,30.59,Andrea Hart,North America,2024-09-30,ActiveWear T-Shirt,Clothing,30.59
T00765,C0025,P035,2024-01-31 19:48:04,1,30.59,30.59,Gregory Odom,South America,2022-07-04,ActiveWear T-Shirt,Clothing,30.59
T00799,C0061,P035,2024-12-10 16:00:56,1,30.59,30.59,Brandon Escobar,Europe,2023-03-06,ActiveWear T-Shirt,Clothing,30.59
T00804,C0134,P035,2024-12-10 06:40:49,4,122.36,30.59,Theresa Gonzalez,Asia,2022-02-19,ActiveWear T-Shirt,Clothing,30.59
T00812,C0003,P035,2024-02-18 02:50:37,4,122.36,30.59,Michael Rivera,South America,2024-03-07,ActiveWear T-Shirt,Clothing,30.59
T00956,C0099,P035,2024-05-28 01:25:36,1,30.59,30.59,Rodney Eaton,South America,2023-01-29,ActiveWear T-Shirt,Clothing,30.59
T00125,C0122,P033,2024-01-26 05:19:40,2,128.5,64.25,Corey Ruiz,North America,2022-05-06,TechPro T-Shirt,Clothing,64.25
T00189,C0195,P033,2024-04-05 04:56:24,2,128.5,64.25,Jeremy Mclaughlin,South America,2024-09-17,TechPro T-Shirt,Clothing,64.25
T00200,C0057,P033,2024-03-05 04:58:09,3,192.75,64.25,Elizabeth Nguyen,Europe,2024-07-27,TechPro T-Shirt,Clothing,64.25
T00366,C0075,P033,2024-08-09 17:24:33,3,192.75,64.25,Misty Higgins,Europe,2023-05-01,TechPro T-Shirt,Clothing,64.25
T00510,C0031,P033,2024-03-06 01:55:48,4,257.0,64.25,Tina Miller,South America,2024-04-11,TechPro T-Shirt,Clothing,64.25
T00532,C0030,P033,2024-04-11 09:53:33,3,192.75,64.25,Mark Brock,North America,2024-01-30,TechPro T-Shirt,Clothing,64.25
T00755,C0032,P033,2024-07-12 08:20:42,3,192.75,64.25,Dustin Campbell,South America,2024-04-17,TechPro T-Shirt,Clothing,64.25
T00905,C0034,P033,2024-09-22 00:00:09,2,128.5,64.25,Dalton Perez,North America,2023-09-27,TechPro T-Shirt,Clothing,64.25
T00126,C0143,P014,2024-12-05 07:49:45,4,105.04,26.26,Brian Parker,Asia,2024-05-27,ActiveWear Jacket,Clothing,26.26
